file_name,file_name_complete,reviewer,reviewer_gender,author,author_gender,multiple,date
Jennings-t.html.5,Jennings-t.html.5.txt,Dana Jennings,female,Marty Stuart,male,,2008
Jennings-t.html.6,Jennings-t.html.6.txt,Jay Jennings,male,Jere Longman,male,,2008
Jennings-t.html.7,Jennings-t.html.7.txt,Jay Jennings,male,Roger Director,male,,2007
Jennings.t.html,Jennings.t.html.txt,Jay Jennings,male,Bill Bryson,male,,2006
jenny-offills-dept-of-speculation.html,jenny-offills-dept-of-speculation.html.txt,Roxane Gay,female,Jenny Offill,female,,2014
jenny-uglows-in-these-times.html,jenny-uglows-in-these-times.html.txt,Leo Damrosch,male,Jenny Uglow,female,,2015
Jentz-t.html,Jentz-t.html.txt,Terri Jentz,female,Bryan Christy,male,,2008
jepp-who-defied-the-stars-by-katherine-marsh.html,jepp-who-defied-the-stars-by-katherine-marsh.html.txt,Kathryn Harrison,female,Katherine Marsh,female,,2012
jeremiah-with-a-macarthur-grant.html,jeremiah-with-a-macarthur-grant.html.txt,John Sutherland,male,Mike Davis,male,,2002
jersey-angel-by-beth-ann-bauman.html,jersey-angel-by-beth-ann-bauman.html.txt,Jessica Wakeman,female,Beth Ann Bauman,female,,2012
jersey-girl.html,jersey-girl.html.txt,Megan O'Grady,female,Lucinda Rosenfeld,female,,2004
jerusalem-by-guy-delisle-and-more.html,jerusalem-by-guy-delisle-and-more.html.txt,Douglas Wolk,male,Jean-Pierre Fili Guy Delisle,male,,2012
jerusalem-by-simon-sebag-montefiore-book-review.html,jerusalem-by-simon-sebag-montefiore-book-review.html.txt,Jonathan Rosen,male,Simon Sebag Montefiore,male,,2011
jesus-was-a-loan-shark.html,jesus-was-a-loan-shark.html.txt,Ann Powers,female,Olympia Vernon,female,,2003
jfk-a-sampler.html,jfk-a-sampler.html.txt,Jill Abramson,female,John Fitzgerald Kennedy,male,,2013
jhumpa-lahiris-lowland.html,jhumpa-lahiris-lowland.html.txt,Siddhartha Deb,male,Jhumpa Lahiri,female,,2013
jill-leovys-ghettoside.html,jill-leovys-ghettoside.html.txt,Jennifer Gonnerman,female,Jill Leovy,female,,2015
jim-crow-s-last-war.html,jim-crow-s-last-war.html.txt,Ann Banks,female,David P Colley,male,,2003
jim-harrisons-brown-dog.html,jim-harrisons-brown-dog.html.txt,Anthony Doerr,male,Jim Harrison,male,,2013
jinx-by-sage-blackwood.html,jinx-by-sage-blackwood.html.txt,Ridley Pearson,male,Sage Blackwood,male,,2013
joe-domanicks-blue-examines-the-lapd.html,joe-domanicks-blue-examines-the-lapd.html.txt,Mark Horowitz,male,Joe (1943- ) Domanick,male,,2015
joe-saccos-great-war.html,joe-saccos-great-war.html.txt,Jeff Shesol,male,Joe Sacco,male,,2013
Joffe-t.html.1,Joffe-t.html.1.txt,Josef Joffe,male,Fareed Zakaria,male,,2008
Joffe-t.html.2,Joffe-t.html.2.txt,Josef Joffe,male,Tony Judt,male,,2010
Joffe.t.html,Joffe.t.html.txt,Josef Joffe,male,James Traub;Kofi Annan,male,y,2006
johanna-skibsruds-quartet-for-the-end-of-time.html,johanna-skibsruds-quartet-for-the-end-of-time.html.txt,Andrea Thompson,female,Johanna Skibsrud,female,,2014
john-boynes-this-house-is-haunted.html,john-boynes-this-house-is-haunted.html.txt,Josh Ritter,male,John Boyne,male,,2013
john-darnielles-wolf-in-white-van.html,john-darnielles-wolf-in-white-van.html.txt,Ethan Gilsdorf,male,John Darnielle,male,,2014
john-dickies-blood-brotherhoods.html,john-dickies-blood-brotherhoods.html.txt,Alexander Stille,male,John Dickie,male,,2014
john-grays-silence-of-animals.html,john-grays-silence-of-animals.html.txt,Thomas Nagel,male,John Gray,male,,2013
john-h-oakleys-greek-vase.html,john-h-oakleys-greek-vase.html.txt,Steve Coates,male,John H Oakley,male,,2013
john-harveys-darkness-darkness-and-more.html,john-harveys-darkness-darkness-and-more.html.txt,Marilyn Stasio,female,Bryan K,male,,2014
john-leonards-reading-for-my-life.html,john-leonards-reading-for-my-life.html.txt,Phillip Lopate,male,John Leonard,male,,2012
john-oharas-new-york-stories-and-truman-capotes-breakfast-at-tiffanys.html,john-oharas-new-york-stories-and-truman-capotes-breakfast-at-tiffanys.html.txt,Charles McGrath,male,John O’Hara;Truman Capote,male,y,2014
john-rizzos-company-man.html,john-rizzos-company-man.html.txt,Fred Kaplan,male,John A Rizzo,male,,2014
john-who.html,john-who.html.txt,Michael Oreskes,male,Leonard Garment,male,,2000
Johnson-t.html,Johnson-t.html.txt,Joyce Johnson,female,Leslie Garis,female,,2007
Johnson-t.html.2,Johnson-t.html.2.txt,George Johnson,male,Craig Childs,male,,2010
Johnson-t.html.4,Johnson-t.html.4.txt,George Johnson,male,James D Watson,male,,2007
Johnson-t.html.5,Johnson-t.html.5.txt,Steven Johnson,male,Jonah Lehrer,male,,2009
Johnson-t.html.7,Johnson-t.html.7.txt,George Johnson,male,Leonard Susskind;Stephen W Hawking,male,y,2008
Johnson.t.html.1,Johnson.t.html.1.txt,Joyce Johnson,female,Raymond Carver,male,,2006
Johnson.t.html.2,Johnson.t.html.2.txt,George Johnson,male,Freeman J Dyson,male,,2007
Johnson2-t.html,Johnson2-t.html.txt,George Johnson,male,John D Barrow,male,,2008
join-the-flock.html,join-the-flock.html.txt,Lucy Kaylin,female,Rosemary Mahoney,female,,2003
jon-krakauers-missoula-about-rape-in-a-college-town.html,jon-krakauers-missoula-about-rape-in-a-college-town.html.txt,Emily Bazelon,female,Jon Krakauer,male,,2015
jon-pessahs-the-game-inside-the-secret-world-of-major-league-baseballs-power-brokers.html,jon-pessahs-the-game-inside-the-secret-world-of-major-league-baseballs-power-brokers.html.txt,Michael S. Schmidt,male,Jon M (1952- ) Pessah,male,,2015
jonathan-eig-the-birth-of-the-pill-review.html,jonathan-eig-the-birth-of-the-pill-review.html.txt,Irin Carmon,female,Jonathan Eig,male,,2014
jonathan-franzen-purity-review.html,jonathan-franzen-purity-review.html.txt,Colm Toibin,male,Jonathan Franzen,male,,2015
jonathan-galassis-muse.html,jonathan-galassis-muse.html.txt,Erica Wagner,female,Jonathan Galassi,male,,2015
jonathan-lethem-on-talking-heads-fear-of-music.html,jonathan-lethem-on-talking-heads-fear-of-music.html.txt,Pat Irwin,male,Jonathan Lethem,male,,2012
jonathan-lethems-dissident-gardens.html,jonathan-lethems-dissident-gardens.html.txt,Yiyun Li,female,Jonathan Lethem,male,,2013
jonathan-lethems-lucky-alan.html,jonathan-lethems-lucky-alan.html.txt,Michael Greenberg,male,Jonathan Lethem,male,,2015
Jones-t.html,Jones-t.html.txt,Radhika Jones,female,Matthew Pearl;Charles Dickens,male,y,2009
Jones-t.html.1,Jones-t.html.1.txt,Steve Jones,male,Edward O Wilson,male,,2010
Jong-t.html,Jong-t.html.txt,Erica Jong,female,Diana Athill,female,,2009
jope.html,jope.html.txt,James Parker,male,Vi Joe Perry,female,,2014
jorie-grahams-from-the-new-world.html,jorie-grahams-from-the-new-world.html.txt,Craig Morgan Teicher,male,Jorie Graham,female,,2015
jose-saramagos-skylight.html,jose-saramagos-skylight.html.txt,Mike Broida,male,José Saramago,female,,2015
josef-koudelkas-wall-and-more.html,josef-koudelkas-wall-and-more.html.txt,Luc Sante,male,John Rohrbach,male,,2013
joseph-anton-a-memoir-by-salman-rushdie.html,joseph-anton-a-memoir-by-salman-rushdie.html.txt,Donna Rifkind,female,Salman Rushdie,male,,2012
joseph-kanons-leaving-berlin.html,joseph-kanons-leaving-berlin.html.txt,Joshua Hammer,male,Joseph Kanon,male,,2015
joseph-kmart.html,joseph-kmart.html.txt,Will Blythe,male,Frederick Barthelme,male,,2000
joseph-roth-s-movable-cafe.html,joseph-roth-s-movable-cafe.html.txt,Jeffrey Eugenides,male,Joseph Roth,male,,2003
joseph-t-hallinans-kidding-ourselves-and-more.html,joseph-t-hallinans-kidding-ourselves-and-more.html.txt,Maria Konnikova,female,Jonathan Rottenberg Basic Boo,male,,2014
josie-and-the-psychopaths.html,josie-and-the-psychopaths.html.txt,Lisa Zeidner,female,Jean Thompson,male,,2001
journey-to-the-abyss-the-diaries-of-count-harry-kessler-1880-1918-book-review.html,journey-to-the-abyss-the-diaries-of-count-harry-kessler-1880-1918-book-review.html.txt,Louis Begley,male,Harry Kessler,male,,2011
joyce-and-the-drunken-barbie.html,joyce-and-the-drunken-barbie.html.txt,Nicholas Fox Weber,male,Julian Rios,male,,2001
joyland-by-stephen-king.html,joyland-by-stephen-king.html.txt,Walter Kirn,male,Stephen King,male,,2013
JParker-t.html,JParker-t.html.txt,James Parker,male,Stephen King,male,,2009
Judson-t.html,Judson-t.html.txt,Olivia Judson,female,Richard Fortey,male,,2008
Judt.t.html,Judt.t.html.txt,Tony Judt,male,Michael Burleigh,male,,2007
judy-blumes-in-the-unlikely-event.html,judy-blumes-in-the-unlikely-event.html.txt,Caroline Leavitt,female,Judy Blume,female,,2015
juiced.html,juiced.html.txt,Tobin Harshaw,male,Brad Kessler,male,,2001
Julavits-t.html,Julavits-t.html.txt,Heidi Julavits,female,Nicole Mones,female,,2007
jules-and-him.html,jules-and-him.html.txt,Lavinia Greenlaw,female,Peter Cameron,male,,2002
jules-feiffers-kill-my-mother.html,jules-feiffers-kill-my-mother.html.txt,Laura Lippman,female,Jules Feiffer,male,,2014
Julius.t.html,Julius.t.html.txt,Anthony Julius,male,Hilton Kramer,male,,2006
jung-changs-empress-dowager-cixi.html,jung-changs-empress-dowager-cixi.html.txt,Orville Schell,male,Jung Chang,male,,2013
just-add-water.html,just-add-water.html.txt,Erica Sanders,female,Lynne Cox,female,,2004
just-babies-the-origins-of-good-and-evil-by-paul-bloom.html,just-babies-the-origins-of-good-and-evil-by-paul-bloom.html.txt,Simon Baron-Cohen,male,Paul Bloom,male,,2013
just-grow-up.html,just-grow-up.html.txt,Katherine Dieckmann,female,Thomas Beller,male,,2000
just-imagine-philip-k-dick.html,just-imagine-philip-k-dick.html.txt,Charles Taylor,male,Philip K Dick;Emmanuel  Carrere,male,y,2004
just-mercy-by-bryan-stevenson.html,just-mercy-by-bryan-stevenson.html.txt,Ted Conover,male,Bryan A (1959- ) Stevenson,male,,2014
just-one-day-by-gayle-forman.html,just-one-day-by-gayle-forman.html.txt,Priscilla Gilman,female,Gayle Forman,female,,2013
just-ride-by-grant-petersen.html,just-ride-by-grant-petersen.html.txt,Dave Eggers,male,Grant Petersen,male,,2012
just-so-so-stories.html,just-so-so-stories.html.txt,Louis Bayard,male,Stephen Mccauley,male,,2001
justice-is-better-than-revenge.html,justice-is-better-than-revenge.html.txt,Chuck Sudetic,male,Gary Jonathan Bass;Richard J  Goldstone,male,y,2000
justin-hockings-great-floodgates-of-the-wonderworld.html,justin-hockings-great-floodgates-of-the-wonderworld.html.txt,Thad Ziolkowski,male,Justin Hocking,male,,2014
justin-st-germains-son-of-a-gun.html,justin-st-germains-son-of-a-gun.html.txt,Alexandra Fuller,female,Justin St Germain,male,,2013
Kagan-t.html,Kagan-t.html.txt,Robert Kagan,male,Winston Leonard Spencer Churchill;Carlo D'Este,male,y,2008
Kagan-t.html.1,Kagan-t.html.1.txt,Robert Kagan,male,Winston Leonard Spencer Churchill;Carlo D'Este,male,y,2008
Kahn-t.html,Kahn-t.html.txt,Joseph Kahn,male,Martin Jacques,male,,2010
Kalfus-t.html.1,Kalfus-t.html.1.txt,Ken Kalfus,male,David Foster Wallace;David Lipsky,male,y,2010
Kalfus-t.html.2,Kalfus-t.html.2.txt,Ken Kalfus,male,Gina Ochsner,female,,2010
Kalfus-t.html.3,Kalfus-t.html.3.txt,Ken Kalfus,male,Soviet Vasily Gros,male,,2010
Kalins-t.html,Kalins-t.html.txt,Dorothy Kalins,female,Julia Child;Laura Shapiro,female,y,2007
Kalins-t.html.1,Kalins-t.html.1.txt,Dorothy Kalins,female,Julia Child,female,,2007
Kamine-t.html,Kamine-t.html.txt,Mark Kamine,male,Naeem Murr,male,,2007
Kamine-t.html.1,Kamine-t.html.1.txt,Mark Kamine,male,Michael Chabon,male,,2008
Kamine-t.html.2,Kamine-t.html.2.txt,Mark Kamine,male,Madison Smartt Bell,female,,2007
Kamiya-t.html,Kamiya-t.html.txt,Gary Kamiya,male,Michael Domitrovich,male,,2008
Kamiya2.t.html,Kamiya2.t.html.txt,Gary Kamiya,male,Alec Wilkinson,male,,2007
Kamp-t.html,Kamp-t.html.txt,David Kamp,male,Sarah Boxer,female,,2008
Kamp-t.html.1,Kamp-t.html.1.txt,David Kamp,male,Woody Allen;Eric Lax,male,y,2007
Kamp-t.html.2,Kamp-t.html.2.txt,David Kamp,male,Michael Chabon,male,,2009
Kamp-t.html.3,Kamp-t.html.3.txt,David Kamp,male,Marco Pierre White,male,,2007
Kamp-t.html.4,Kamp-t.html.4.txt,David Kamp,male,Stieg Larsson,male,,2010
Kamp-t.html.5,Kamp-t.html.5.txt,David Kamp,male,Jules Feiffer,male,,2008
Kamp-t.html.6,Kamp-t.html.6.txt,David Kamp,male,Elmore Leonard,male,,2010
Kamp.t.html,Kamp.t.html.txt,David Kamp,male,Mark Haddon,male,,2006
Kamp.t.html.1,Kamp.t.html.1.txt,David Kamp,male,Jonathan Lethem,male,,2007
Kanon-t.html,Kanon-t.html.txt,Joseph Kanon,male,Ben MacIntyre,male,,2007
Kantor-t.html,Kantor-t.html.txt,Jodi Kantor,female,Rebecca Mead,female,,2007
Kaplan-t.html,Kaplan-t.html.txt,James Kaplan,male,Dirk Wittenborn,male,,2008
Kaplan-t.html.1,Kaplan-t.html.1.txt,Robert D. Kaplan,male,Alex Berenson,male,,2008
Kaplan-t.html.3,Kaplan-t.html.3.txt,James Kaplan,male,James Collins,male,,2008
Kapur-t.html,Kapur-t.html.txt,Akash Kapur,male,Aravind Adiga,male,,2008
karen-e-benders-refund.html,karen-e-benders-refund.html.txt,Caitlin Macy,female,Karen E Bender,female,,2015
karen-joy-fowlers-we-are-all-completely-beside-ourselves.html,karen-joy-fowlers-we-are-all-completely-beside-ourselves.html.txt,Barbara Kingsolver,female,Karen Joy Fowler,female,,2013
karen-shepards-celestials.html,karen-shepards-celestials.html.txt,Max Byrd,male,Karen Shepard,female,,2013
kate-atkinsons-a-god-in-ruins.html,kate-atkinsons-a-god-in-ruins.html.txt,Tom Perrotta,male,Kate Atkinson,female,,2015
katha-pollitt-pro-reclaiming-abortion-rights-review.html,katha-pollitt-pro-reclaiming-abortion-rights-review.html.txt,Clara Jeffery,female,Katha Pollitt,female,,2014
katherine-boos-behind-the-beautiful-forevers-explores-a-mumbai-slum.html,katherine-boos-behind-the-beautiful-forevers-explores-a-mumbai-slum.html.txt,Pankaj Mishra,male,Katherine Boo,female,,2012
katherine-howes-conversion-and-more.html,katherine-howes-conversion-and-more.html.txt,Jen Doll,female,Isabel Gillies,female,,2014
kathi-appelts-true-blue-scouts-of-sugar-man-swamp.html,kathi-appelts-true-blue-scouts-of-sugar-man-swamp.html.txt,Lisa Von Drasek,female,Kathi Appelt,female,,2013
kathryn-harrisons-enchantments.html,kathryn-harrisons-enchantments.html.txt,Susann Cokal,female,Kathryn Harrison,female,,2012
Kavenna-t.html,Kavenna-t.html.txt,Joanna Kavenna,female,Kaui Hart Hemmings,female,,2007
kayak-morning-reflections-on-love-grief-and-small-boats-by-roger-rosenblatt-book-review.html,kayak-morning-reflections-on-love-grief-and-small-boats-by-roger-rosenblatt-book-review.html.txt,Donna Rifkind,female,Roger Rosenblatt,male,,2012
Kazin-t.html.1,Kazin-t.html.1.txt,Michael Kazin,male,Walter A McDougall,male,,2008
kazuo-ishiguros-the-buried-giant.html,kazuo-ishiguros-the-buried-giant.html.txt,Neil Gaiman,male,Kazuo Ishiguro,male,,2015
Keefe-t.html,Keefe-t.html.txt,Patrick Radden Keefe,male,Leslie Chang,female,,2008
keep-it-fake-by-eric-g-wilson.html,keep-it-fake-by-eric-g-wilson.html.txt,Clancy Martin,male,Eric G Wilson,male,,2015
keep-the-hellfires-burning.html,keep-the-hellfires-burning.html.txt,James R. Kincaid,male,Matthew Pearl,male,,2003
keep-your-tired-your-poor-your-huddled-masses.html,keep-your-tired-your-poor-your-huddled-masses.html.txt,James R. Kincaid,male,Joseph O'connor,male,,2003
keeping-safe-the-stars-by-sheila-oconnor.html,keeping-safe-the-stars-by-sheila-oconnor.html.txt,Whitney Joiner,male,Sheila O'Connor,female,,2012
keeping-the-faith.html,keeping-the-faith.html.txt,Jack Hitt,male,George Packer,male,,2000
keeping-up-with-the-joneses.html,keeping-up-with-the-joneses.html.txt,Emily Eakin,female,Alain De Botton;Michael  Marmot,male,y,2004
Keepnews-t.html.1,Keepnews-t.html.1.txt,Peter Keepnews,male,Elijah Wald,male,,2009
Keepnews-t.html.2,Keepnews-t.html.2.txt,Peter Keepnews,male,Chris Farley,male,,2008
Keepnews-t.html.3,Keepnews-t.html.3.txt,Peter Keepnews,male,Michael Palin,male,,2007
Keepnews-t.html.5,Keepnews-t.html.5.txt,Peter Keepnews,male,Duke Ellington,male,,2010
Keepnews.t.html,Keepnews.t.html.txt,Peter Keepnews,male,Howard Pollack;George Gershwin,male,y,2007
Kehr-t.html,Kehr-t.html.txt,Dave Kehr,male,Gary Giddins,male,,2010
Kehr-t.html.1,Kehr-t.html.1.txt,Dave Kehr,male,Jonathan Lethem;John Carpenter,male,y,2010
Keillor-t.html,Keillor-t.html.txt,Garrison Keillor,male,Samuel Langhorne Clemens,male,,2010
Keillor-t.html.1,Keillor-t.html.1.txt,Garrison Keillor,male,Julian Barnes,male,,2008
Keillor-t.html.2,Keillor-t.html.2.txt,Garrison Keillor,male,Eric G Wilson,male,,2008
Keller-t.html,Keller-t.html.txt,Bill Keller,male,Henry Robinson Luce;Alan Brinkley,male,y,2010
Keller-t.html.1,Keller-t.html.1.txt,Bill Keller,male,Nelson Mandela,male,,2008
Kellerman-t.html,Kellerman-t.html.txt,Jonathan Kellerman,male,Paul Kelly,male,,2010
Kelley-t.html,Kelley-t.html.txt,Robin D. G. Kelley,male,Nina Simone,female,,2010
kelly-links-get-in-trouble.html,kelly-links-get-in-trouble.html.txt,Scarlett Thomas,female,Kelly Link,female,,2015
Kelly-t.html,Kelly-t.html.txt,David Kelly,male,Will Self,male,,2008
Kelly-t.html.1,Kelly-t.html.1.txt,David Kelly,male,David Remnick,male,,2010
Kelly-t.html.2,Kelly-t.html.2.txt,David Kelly,male,Barbara Walters,female,,2008
Kennedy-t.html,Kennedy-t.html.txt,David M. Kennedy,male,Margaret MacMillan,female,,2009
Kennedy-t.html.1,Kennedy-t.html.1.txt,Pagan Kennedy,female,Marilyn Johnson,female,,2010
Kennedy-t.html.2,Kennedy-t.html.2.txt,Randy Kennedy,male,Tom Gjelten;Fidel Castro,male,y,2008
Kennedy-t.html.3,Kennedy-t.html.3.txt,David M. Kennedy,male,Paul Krugman,male,,2007
Kennedy.t.html,Kennedy.t.html.txt,William Kennedy,male,Cormac McCarthy,male,,2006
kenneth-feinbergs-new-look-at-fairnesss-price-review.html,kenneth-feinbergs-new-look-at-fairnesss-price-review.html.txt,Fred Andrews,male,Kenneth R Feinberg,male,,2012
kent-harufs-benediction.html,kent-harufs-benediction.html.txt,Paul Elie,male,Kent Haruf,male,,2013
kent-russell-I-am-sorry-to-think-I-have-raised-a-timid-son.html,kent-russell-I-am-sorry-to-think-I-have-raised-a-timid-son.html.txt,Ben Greenman,male,Kent (Author) Russell,male,,2015
kentucky-troubadour.html,kentucky-troubadour.html.txt,Terry Teachout,male,Bill Monroe;Richard D  Smith,male,y,2000
Keohane-t.html,Keohane-t.html.txt,Joe Keohane,male,Bill Flanagan,male,,2007
keplers-dream-by-juliet-bell.html,keplers-dream-by-juliet-bell.html.txt,Dani Shapiro,male,Juliet Bell,female,,2012
kerrigan-in-copenhagen-by-thomas-e-kennedy.html,kerrigan-in-copenhagen-by-thomas-e-kennedy.html.txt,Susann Cokal,female,Thomas E Kennedy,male,,2013
kevin-kwans-china-rich-girlfriend.html,kevin-kwans-china-rich-girlfriend.html.txt,Arthur Chu,male,Kevin Kwan,male,,2015
khirbet-khizeh-by-s-yizhar.html,khirbet-khizeh-by-s-yizhar.html.txt,Dexter Filkins,male,Yizhar Smilansky,male,,2015
kidnapped.html,kidnapped.html.txt,Lavinia Greenlaw,female,Deborah Larsen,female,,2002
kids-in-the-balance.html,kids-in-the-balance.html.txt,Robin Toner,male,Tipper Gore;Al  Gore,male,y,2002
killing-him-softly.html,killing-him-softly.html.txt,Bryan Burrough,male,Charles Brandt,male,,2004
killing-the-disease.html,killing-the-disease.html.txt,Ed Regis,male,Jonathan B Tucker,male,,2001
killing-the-patient.html,killing-the-patient.html.txt,Siddhartha Mukherjee,male,Sherwin B Nuland;Ignac  Semmelweis,male,y,2004
kim-gordons-girl-in-a-band.html,kim-gordons-girl-in-a-band.html.txt,Questlove,male,Kim (1953- ) Gordon,female,,2015
Kimmage-t.html,Kimmage-t.html.txt,Michael Kimmage,male,Donald T Critchlow,male,,2007
Kimmelman-t.html,Kimmelman-t.html.txt,Michael Kimmelman,male,Ervin Nyiregyhazi,male,,2007
kind-of-kin-by-rilla-askew.html,kind-of-kin-by-rilla-askew.html.txt,Jonathan Evison,male,Rilla Askew,female,,2013
kinder-and-gentler-but-still-rudy.html,kinder-and-gentler-but-still-rudy.html.txt,Clyde Haberman,male,Ken Kurson;Rudolph W  Giuliani,male,y,2002
kinder-than-solitude-by-yiyun-li.html,kinder-than-solitude-by-yiyun-li.html.txt,Jess Row,male,Yiyun Li,female,,2014
kindness-for-weakness-by-shawn-goodman.html,kindness-for-weakness-by-shawn-goodman.html.txt,Ethan Bronner,male,Shawn Goodman,male,,2013
king-for-beginners.html,king-for-beginners.html.txt,Scott Malcomson,male,Marshall Frady;Martin Luther Jr  King,male,y,2002
king-lear-in-bombay.html,king-lear-in-bombay.html.txt,John Sutherland,male,Rohinton Mistry,male,,2002
king-of-cuba-by-cristina-garcia.html,king-of-cuba-by-cristina-garcia.html.txt,Andrew Sean Greer,male,Cristina Garcia,female,,2013
king-of-the-badgers-by-philip-hensher-book-review.html,king-of-the-badgers-by-philip-hensher-book-review.html.txt,Francine Prose,female,Philip Hensher,male,,2011
king-of-the-ghosts.html,king-of-the-ghosts.html.txt,Alan Schwarz,male,Dick Schaap,male,,2001
king-of-the-wheelbarrow.html,king-of-the-wheelbarrow.html.txt,Alberto Manguel,male,Patrick Camoiseau,male,,2000
King-t.html.1,King-t.html.1.txt,Stephen King,male,Eric Clapton,male,,2007
kings-of-the-hill.html,kings-of-the-hill.html.txt,Alan Schwarz,male,Roger Kahn,male,,2000
Kingsolver-t.html.1,Kingsolver-t.html.1.txt,Barbara Kingsolver,female,Edward O Wilson,male,,2010
Kinsley-t.html,Kinsley-t.html.txt,Michael Kinsley,male,George W Bush,male,,2010
Kinsley-t.html.1,Kinsley-t.html.1.txt,Michael Kinsley,male,Alan Greenspan,male,,2007
Kinsley-t.html.2,Kinsley-t.html.2.txt,Michael Kinsley,male,Christopher Hitchens,male,,2007
Kirby-t.html.1,Kirby-t.html.1.txt,David Kirby,male,Maxine Kumin,female,,2010
Kirby-t.html.5,Kirby-t.html.5.txt,David Kirby,male,Breyten Breytenbach,male,,2007
Kirby-t.html.7,Kirby-t.html.7.txt,David Kirby,male,Jimi Hendrix,male,,2010
Kirby.t.html.1,Kirby.t.html.1.txt,David Kirby,male,Brad Leithauser,male,,2007
Kirby2-t.html,Kirby2-t.html.txt,David Kirby,male,Dave Marsh,male,,2007
Kirby2-t.html.1,Kirby2-t.html.1.txt,David Kirby,male,Garrison Keillor,male,,2008
Kirchwey-t.html,Kirchwey-t.html.txt,Karl Kirchwey,male,Derek Walcott,male,,2010
Kirn-t.html,Kirn-t.html.txt,Walter Kirn,male,Sam Shepard,male,,2010
Kirn-t.html.1,Kirn-t.html.1.txt,Walter Kirn,male,Ian McEwan,male,,2010
Kirn-t.html.2,Kirn-t.html.2.txt,Walter Kirn,male,James Frey,male,,2008
Kirn-t.html.3,Kirn-t.html.3.txt,Walter Kirn,male,Thomas Pynchon,male,,2009
Kirn-t.html.4,Kirn-t.html.4.txt,Walter Kirn,male,Paul Theroux,male,,2007
Kirn-t.html.5,Kirn-t.html.5.txt,Walter Kirn,male,Richard Price,male,,2008
Kirn-t.html.6,Kirn-t.html.6.txt,Walter Kirn,male,Haruki Murakami,male,,2007
Kirn-t.html.7,Kirn-t.html.7.txt,Walter Kirn,male,David Denby,male,,2009
Kirn-t.html.8,Kirn-t.html.8.txt,Walter Kirn,male,Ha Jin,male,,2007
Kirn-t.html.9,Kirn-t.html.9.txt,Walter Kirn,male,James (1965- ) Wood,male,,2008
Kirn.t.html,Kirn.t.html.txt,Walter Kirn,male,David Mamet,male,,2007
Kirn.t.html.1,Kirn.t.html.1.txt,Walter Kirn,male,Ron Rosenbaum;William Shakespeare,male,y,2006
Kirn.t.html.2,Kirn.t.html.2.txt,Walter Kirn,male,Robert (1937-2015) Stone,male,,2007
Kirn.t.html.3,Kirn.t.html.3.txt,Walter Kirn,male,Allen Ginsberg,male,,2006
Kirn.t.html.4,Kirn.t.html.4.txt,Walter Kirn,male,William T Vollmann,male,,2007
Kirn3-t.html,Kirn3-t.html.txt,Walter Kirn,male,Howard Zinn,male,,2007
Kirn3-t.html.1,Kirn3-t.html.1.txt,Walter Kirn,male,Howard Zinn,male,,2007
Kirsch-t.html,Kirsch-t.html.txt,Adam Kirsch,male,Nadine Gordimer,female,,2010
Kirsch-t.html.1,Kirsch-t.html.1.txt,Adam Kirsch,male,Ayn Rand,female,,2009
Kirsch-t.html.3,Kirsch-t.html.3.txt,Adam Kirsch,male,Antonya Nelson,female,,2009
kirstin-downeys-isabella-the-warrior-queen.html,kirstin-downeys-isabella-the-warrior-queen.html.txt,Kathryn Harrison,female,Kirstin Downey,female,,2014
Kitman.html,Kitman.html.txt,Marvin Kitman,male,Bill Geist,male,,2007
kl-a-history-of-the-nazi-concentration-camps-by-nikolaus-wachsmann.html,kl-a-history-of-the-nazi-concentration-camps-by-nikolaus-wachsmann.html.txt,Roger Cohen,male,Nikolaus (Author) Wachsmann,male,,2015
Klein-t.html,Klein-t.html.txt,Joe Klein,male,Hunter S Thompson;Jann Wenner,male,y,2007
Klein.t.html,Klein.t.html.txt,Joe Klein,male,Tom Bissell,male,,2007
Kleinzahler-t.html.2,Kleinzahler-t.html.2.txt,August Kleinzahler,male,Robert Creeley,male,,2008
Kleinzahler.t.html,Kleinzahler.t.html.txt,August Kleinzahler,male,Edward Dorn,male,,2007
klieg-lights-and-magnolias.html,klieg-lights-and-magnolias.html.txt,James M. McPherson,male,Bruce Chadwick,male,,2001
Kline-t-1.html,Kline-t-1.html.txt,Nancy Kline,female,Doris Lessing,female,,2007
Kline-t.html,Kline-t.html.txt,Nancy Kline,female,Jane Gardam,female,,2010
Kline-t.html.1,Kline-t.html.1.txt,Nancy Kline,female,Anita Brookner,female,,2009
Kline-t.html.2,Kline-t.html.2.txt,Nancy Kline,female,Annie Ernaux,female,,2009
Kline-t.html.6,Kline-t.html.6.txt,Nancy Kline,female,Penelope Lively,female,,2007
Kline-t.html.7,Kline-t.html.7.txt,Nancy Kline,female,Lawrence Hill,male,,2008
Klinkenborg.t.html,Klinkenborg.t.html.txt,Verlyn Klinkenborg,male,Aldo Leopold,male,,2006
knife-fights-by-john-a-nagl.html,knife-fights-by-john-a-nagl.html.txt,Dexter Filkins,male,John A Nagl,male,,2014
knocking-on-heavens-door-by-katy-butler.html,knocking-on-heavens-door-by-katy-butler.html.txt,Abraham Verghese,male,Katy Butler,female,,2013
knocking-on-heavens-door-by-lisa-randall-book-review.html,knocking-on-heavens-door-by-lisa-randall-book-review.html.txt,Jim Holt,male,Lisa Randall,female,,2011
